transaction_id,timestamp,unix_timestamp,from_address,to_address,amount_eth,nonce,chain_id,deadline,signature_hash,full_signature,contract_type,is_replay,attack_type,blocked,detection_layer,reason,label
"TX-0132","2026-05-11T17:28:15.000Z","1778520495","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0x90F79bf6EB2c4f870365E785982E1f101E93b906","1.0","22","31337","1778524095","0x99f1380d8624524b99...","0xe506766550e278ac4d71cd4f6f7d45e606024f3c00aadb59f02150cf3565b7f435d5696172021d8d9a8388cba996029af655b0be997ea3bcec1127adca7ceb551c","secure","false","none","false","none","Legitimate transaction","0"
"TX-0819","2026-05-12T15:10:45.000Z","1778598645","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.1",,"31337",,"0x60315370e80f268699...","0xb100b0a32c034705546ed91d064c7ddd3aaa9392ad33626f685ce84c0c61fa8c633e4d5ea7b9f6ef3514f784e9745446aa3a2e402dcb01e52913f58bc0255a941c","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Identical transaction within 5 second window","1"
"TX-0318","2026-05-11T22:07:37.000Z","1778537257","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","2.0","65","31337","1778540857","0x8619eeb0f78d17e2cf...","0x1e80ea85f9e14dbd6ec183a73283f05f1adcb804dc1b0254f8884769dbbefe1170a7531155bd28863701fda07d9b980651de30499502ff2f6e9ed89530bf5f1f1b","secure","false","none","false","none","Legitimate transaction","0"
"TX-0701","2026-05-12T14:49:30.000Z","1778597370","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0.15","88","11155111","1","1778600970","0x2faf5141d65f7c39c9...","0x8cd627f0f2e6d16be740e9f73f5a728c1d1b199945cf72533269722aa1301e702d305ea2055ddc21aafb8268da64d61785da117b01e933a012f583b9144eb4c91b","secure","true","cross_chain_replay","true","smart_contract","Secure contract blocked: Chain ID mismatch — signature invalid on this chain","1"
"TX-0641","2026-05-12T15:43:10.000Z","1778600590","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0.5","19","31337","1778573670","0x8f62bbc03f9862af04...","0xb57336cdf71811efa7e28cf5db993c1773d72a011b616d8e78996eee08aa2f9e271e1bec7c3975f687d58bdc810bd9ca0fbb4c8c79da4919ec80f207b06d30b21c","secure","true","nonce_replay","true","middleware","Middleware blocked: Nonce already used","1"
"TX-0469","2026-05-12T15:58:20.000Z","1778601500","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","1.0",,"31337",,"0x0c3479356bee4eb38f...","0x4e70af4d14a1e0788fc89eb64ed2053c635e6ee118942a84a2fda26cfabf237b42c4bba4f7eb39f8a48647293cc36c935079fb620947cda3e0b317f24faa991c1c","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Signature already used","1"
"TX-0235","2026-05-12T07:20:57.000Z","1778570457","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.1","47","31337","1778574057","0xc732e79271896b5bff...","0xcdbda0088d35b082a6ef29750a22191ad578c297ee53dc38789403be6e41c7f812f5f0e78466a8391256a66c06c5d806ae7de3ec6802fd36538dc0f4c6d752c91c","secure","false","none","false","none","Legitimate transaction","0"
"TX-0192","2026-05-11T15:34:31.000Z","1778513671","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.15",,"31337",,"0x520a841a0651358c98...","0x56b9a993ddacbe4c60c866b0828ba3555e0780da177216a83a9b7ba9eca317e046140bdf1fcad5f89ea487881cdd1327151f63a58646d91e1bc3d7dcaf2b76401b","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0563","2026-05-12T16:03:58.000Z","1778601838","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0.1","77","31337","1778601370","0x6667a1e8f02e00ccfd...","0x5dc00785721fc3421fd12ed3bd8b4c179bbafda731447f1cd8b5a7c1d0b9bad47a1c5634c7cce8b3e9905577f012f21daaf1100352dc70074a004d96f291a25c1b","secure","true","nonce_replay","true","middleware","Middleware blocked: Nonce already used","1"
"TX-0084","2026-05-12T09:03:57.000Z","1778576637","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0.1",,"31337",,"0x26cb5bda59e4e7d05a...","0x1560bb94d3cbe2c63fc96cc14976dd03e716c4bb0135e0661a4ea097dafb3b27550db20cac5277ef7d2026aa149a0c3b779ac2ef0bf1866c04c0ef3f7d1dfeff1c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0085","2026-05-12T10:12:41.000Z","1778580761","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.05",,"31337",,"0x5f232d26695df0f954...","0xf03e5c194e297133ccbaf190f7ae90b1d275c4a874c8b45b7a69721517793a7e29ac34490d600f959263891192c15187dc98ed7793efe5c944c41ee20b9b02e91b","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0323","2026-05-12T03:48:07.000Z","1778557687","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.05",,"31337",,"0x014c15275086af3bef...","0x8f4010b37855c8b4a10a76f668d2263e7fd98bec1b9bd18e9e3955d77d02702906b1f9bce4f7d3ebb9aac2796366b5702d14b362ae54205e392a233e746863c71c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0009","2026-05-12T07:56:00.000Z","1778572560","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0.2",,"31337",,"0xea33811ac0213d2555...","0x79ced14abd8d373f4ba52f54b57dbea1429f1a1ea6a4d0f4e6955094bfdc824f1eec408902aa77c97cd6eb984eeedff16f49d04126e5ea651d3d26bb897d54081c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0632","2026-05-12T15:25:21.000Z","1778599521","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.01","10","31337","1778525010","0x39d4f1f500f24c6bf1...","0xd90e1b14fbbfdadfbc40fe950faa30de7bae3b45e1c409f7cceceafc6de7ab3c71da4a82a166d1bdb2a7f58bd83145af148ebbd6a8c1658d0279fe12ef48cc411b","secure","true","nonce_replay","true","smart_contract","Secure contract blocked: Invalid nonce: possible replay attack","1"
"TX-0155","2026-05-11T16:05:38.000Z","1778515538","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","2.0","35","31337","1778519138","0x510a0facecec9d8aa4...","0x2f75d1ef389d2e3aeb7bc65229dece42b4fe825908cae01fc917343fef7487d829c97fd91e21f6b19ed5e8e804f12647a2382ccdb15fa167b55b665d7637587a1c","secure","false","none","false","none","Legitimate transaction","0"
"TX-0763","2026-05-12T15:12:01.000Z","1778598721","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0x90F79bf6EB2c4f870365E785982E1f101E93b906","2.0","100","31337","1778538538","0x64e7c5f1d4c27364ea...","0xcd02c11e8e3d4b8e74564b298bcf4c843bd0d11997194716f3bb45be2ada50d940124257090b485490755cd1a72a03ac01f80eae2daa5b1c9db6b818ee7ff3fd1b","secure","true","expired_tx","true","middleware","Middleware blocked: Transaction deadline has passed","1"
"TX-0676","2026-05-12T14:55:07.000Z","1778597707","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0.1","87","11155111","1","1778601307","0x1aaf779612d91db301...","0xb054bada03eae4298c7f96ac998e744a0437df49424fabc030654be2bf0c810a61f0e0664a9c79b5941e613fd32cd2a7bc4c723ce37613837891b2d4708036de1c","secure","true","cross_chain_replay","true","smart_contract","Secure contract blocked: Chain ID mismatch — signature invalid on this chain","1"
"TX-0220","2026-05-12T00:27:35.000Z","1778545655","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.2",,"31337",,"0x844ef3ec04acb74503...","0xe690c6a26c257a11d55408edce74598a1d87dd02bb90eeecca95baa68cdcd1c952638b79a003ae952f138d1662c46aa76e32616d28ea14d27a3a9b490bcd50471c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0306","2026-05-11T17:28:02.000Z","1778520482","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","1.0",,"31337",,"0xe5916a0f4cdd3b9040...","0xb5dd61a88d237aa9858385d14c4245f96b947997d7307640806383987ca8d00640c02a23f6bdbd718dfd323979a8216dd326b89c9ea7ede2c37786261374c0301c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0737","2026-05-12T15:11:18.000Z","1778598678","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","1.0","97","31337","1778561137","0x6d0a61d335688b55bc...","0x1353f49ce905ed67ae3507b278c1e16cb76adb0bdf3fa8aeca45aeff891064b778b17629994c71b6f3a036daf2feee89dd95048587347c1f763cebeaa96208761c","secure","true","expired_tx","true","middleware","Middleware blocked: Transaction deadline has passed","1"
"TX-0824","2026-05-12T15:10:45.000Z","1778598645","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0.1",,"31337",,"0x9b5b7531be41000711...","0xfec7e604bbea46fc0dc614562374c43226818fdce072bd39080b6b79397b26d16b27ca91e12356e7efe226cd45d5cc6a3e2836c0f848685855ef428ba4966a551c","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Identical transaction within 5 second window","1"
"TX-0488","2026-05-12T15:12:05.000Z","1778598725","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0.2",,"31337",,"0xbeec49167ec213756d...","0x74943b6afd131277065da8e0b6e814c7b3911179a6c9aaa71b6937f71acffc051658792149a9f5ec081c941637045057ca53394f4fb3f62c7774e1c3ef4517b11c","vulnerable","true","signature_replay","false","none","ATTACK SUCCEEDED — Vulnerable contract has no replay protection","1"
"TX-0838","2026-05-12T15:10:45.000Z","1778598645","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0.2",,"31337",,"0xf30beddd61704f271c...","0x7cdafcc1fd5022e41476dce3b5cb1c6cf11725b50c79ba74c602d008e710fd2a31684e5426c59293989506afc154bb42024640082518d32efdc2d50e281e4acb1c","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Identical transaction within 5 second window","1"
"TX-0671","2026-05-12T14:44:17.000Z","1778597057","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","2.0","85","11155111","1","1778600657","0x908e1641d2dbe09e54...","0xc597cc48b813e6d3f66514f9f921783ee652c7c5f8a9fa7a31dc98b23b31f31c43af6719f02bd1a9573034f804120b7afa288521b5810d9172c25425ecc41b4d1b","secure","true","cross_chain_replay","true","smart_contract","Secure contract blocked: Chain ID mismatch — signature invalid on this chain","1"
"TX-0121","2026-05-12T08:53:28.000Z","1778576008","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.2",,"31337",,"0x844ef3ec04acb74503...","0xe690c6a26c257a11d55408edce74598a1d87dd02bb90eeecca95baa68cdcd1c952638b79a003ae952f138d1662c46aa76e32616d28ea14d27a3a9b490bcd50471c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0243","2026-05-12T09:21:11.000Z","1778577671","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.15","49","31337","1778581271","0x5aa7b6588991401238...","0xf5dfa52422faf80f5dcec4510e41d7384998ada6a130599d0369e795a5db031242c11f7452ee5b3570517a9b2c963388724f4c87305d5b143c614643709234d71b","secure","false","none","false","none","Legitimate transaction","0"
"TX-0175","2026-05-12T02:03:29.000Z","1778551409","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.2",,"31337",,"0x98f36091248f271f35...","0x52a5d2fae94c953a6dec0c5b22644233ffc0f6e8dfef81c011168767d6de319d13d477d481ce84e6b0c8acb07c6a6b179c071aa62998fc4edfdeda27789ce6b61c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0123","2026-05-12T02:24:00.000Z","1778552640","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.15","25","31337","1778556240","0x19c0fec43f7aa7a2cb...","0x72eeb4ec66df3847fb7120cf99caa7eaad4407cc414a0d384c679ee3f123815b4e07511c902cf82730002d654b6c698acfd1b84edf39e63062a836683f940eee1b","secure","false","none","false","none","Legitimate transaction","0"
"TX-0814","2026-05-12T15:10:45.000Z","1778598645","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0.05",,"31337",,"0xa25b77bcdf084d4545...","0x55c829956aa3814332107bebf8eb0b9ccf1496a07288e7611ec62a2e95bf115e3eaafcb5350b466d77b2e8957c23c24fc01eaeafa1e513c22c1d5dc5bcd75f691b","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Identical transaction within 5 second window","1"
"TX-0587","2026-05-12T15:44:34.000Z","1778600674","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.1","22","31337","1778525927","0xecbcf2be355093137f...","0xe53ddc1bfffa0b444e209e9248179cc1c230ee2cbb04bf0b3def20d53af730796c7cbad05ec2762bf2d57cef3d06829f0e78c86393c6f1c843c17da0e809a49c1c","secure","true","nonce_replay","true","middleware","Middleware blocked: Nonce already used","1"
"TX-0291","2026-05-12T14:41:12.000Z","1778596872","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.2",,"31337",,"0xa7fd8562463665d601...","0x8d96ebc2216947ba09970c3f74c2b93ac068b87253ae4593c1925a250523ed9530c8d8ae7848287cea6b97a8a417e87ea773556c99125324784a61cd636126541c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0269","2026-05-11T23:28:38.000Z","1778542118","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0.05",,"31337",,"0xda42ece95b8b34dd06...","0xb98ac6930515e7b5e260848046ae4249f8c097a99a40f371a606ce43e3dbcd961476fa5c2f27993ef427a3e24ad8c12bf5d51484c71f8b3718f55c4310c52b671b","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0267","2026-05-11T19:35:18.000Z","1778528118","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0.2",,"31337",,"0xf1e8c0182c2b2bdc93...","0x0448efa4d68663a7b3c4c59df3932540b5b6ec6a1b0cf96f7cf88a6ae7014cf715d6f666b1cacf931b1f58bf6c9bf9da14e724032dea54fe88ebdf7d5fa255bd1c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0025","2026-05-12T08:40:13.000Z","1778575213","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.5",,"31337",,"0x35637427c6b6c4d7d4...","0x236d39a59b292066c02f69f716f4214704a5776c8ee19628d64e86df8f8f24e01002992fbf051f7cfc831d7c8b93a50994b6791b220158dde19461959125db671c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0842","2026-05-12T15:10:45.000Z","1778598645","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0.05",,"31337",,"0xf321db09b061bd88fd...","0xcb83d3fd7288cba00d8f896b51d61db00168491b6fd49b55c765096369918b886a661babd4ffc079fdd13d16906f7b6bb8d4e7063c7721472c22ec043270aee31c","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Identical transaction within 5 second window","1"
"TX-0039","2026-05-12T13:43:54.000Z","1778593434","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0.1","9","31337","1778597034","0x9bcbec9976c39e4135...","0x5cc4caf6a34acea7f7aa1944c9b97aa103edf4fa38ddb535138c2fa023c0e2b42835dd94080853d22a29b9650c017cd1eec6d44cab91244a624764495d69f6e41b","secure","false","none","false","none","Legitimate transaction","0"
"TX-0827","2026-05-12T15:10:45.000Z","1778598645","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.5",,"31337",,"0x35637427c6b6c4d7d4...","0x236d39a59b292066c02f69f716f4214704a5776c8ee19628d64e86df8f8f24e01002992fbf051f7cfc831d7c8b93a50994b6791b220158dde19461959125db671c","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Identical transaction within 5 second window","1"
"TX-0297","2026-05-12T07:47:55.000Z","1778572075","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","1.0",,"31337",,"0xe5916a0f4cdd3b9040...","0xb5dd61a88d237aa9858385d14c4245f96b947997d7307640806383987ca8d00640c02a23f6bdbd718dfd323979a8216dd326b89c9ea7ede2c37786261374c0301c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0028","2026-05-12T07:19:46.000Z","1778570386","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0.15",,"31337",,"0xf13473600e59afe0ea...","0xce5654360c59b84098abef9528d4f3588526cbabd2c2dd84a90094206928893440431b51bdf4642457e55be630dd86737535e025bc89846c6d0157a6918606401b","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0204","2026-05-12T03:45:26.000Z","1778557526","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","2.0",,"31337",,"0xb11612700a986cd5e7...","0xfc4b4a4e26644b3fe118ae67a0ebc961491742b5db4bb77d5150a026db5a7cd52f4681a0c8f977c86c4038fb79fcdf5996f769135b83fe5aa7d1bef40868073c1c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0589","2026-05-12T16:08:02.000Z","1778602082","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0x90F79bf6EB2c4f870365E785982E1f101E93b906","1.0","38","31337","1778593563","0x7161685315cbcf1ff6...","0x3f3973b0b4736513bb7989a410c29605114712948b2386a2a2c413cc984a98b629f81466e176a78bc5164e31256f6f234b574105879be5fec84d836eece90b7e1b","secure","true","nonce_replay","true","middleware","Middleware blocked: Nonce already used","1"
"TX-0682","2026-05-12T14:44:54.000Z","1778597094","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.01","89","11155111","1","1778600694","0x98b9244fa934b77418...","0x1d958b0c6befd7b4b12910eadb27ba30fb50595c84cfd2cbf4d63cd7525ab5a53e0a02f2ee6147521787d131c08943cd0c75b12beefde779d7cf303f3347ecee1b","secure","true","cross_chain_replay","true","smart_contract","Secure contract blocked: Chain ID mismatch — signature invalid on this chain","1"
"TX-0159","2026-05-12T05:11:54.000Z","1778562714","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","2.0",,"31337",,"0x15d6387bd584530a3e...","0x0359ee1749b337e735ba2544a324b4e8995a165e6fa34da001f29a14b85566a033fb105d2a07785ec20e837e0482d54e0dc07a347932f8a16d69c99c7e34843e1b","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0438","2026-05-12T15:46:53.000Z","1778600813","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.5",,"31337",,"0x6803fd493c896a7f06...","0xf8c4e8844c4fff7168a02bb253351b2094496ba739545812c1d24858ad8887dc48408f97b63d415540b366a38b50f2fa3eec019581e95cebf3be9abacb9a375f1b","vulnerable","true","signature_replay","false","none","ATTACK SUCCEEDED — Vulnerable contract has no replay protection","1"
"TX-0673","2026-05-12T14:35:50.000Z","1778596550","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0.2","84","11155111","1","1778600150","0x0d3d431d496fcbd156...","0xfac8f2cf753a1d8f55e333717b59317abee7fee4c3573a0acaa73ccfc57ebe04635a1cd3464118aa7f16c71b0cf3d1024f7c58f88d60a31edd907b427cf35b3e1c","secure","true","cross_chain_replay","true","smart_contract","Secure contract blocked: Chain ID mismatch — signature invalid on this chain","1"
"TX-0476","2026-05-12T15:12:41.000Z","1778598761","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0x90F79bf6EB2c4f870365E785982E1f101E93b906","1.0",,"31337",,"0x67f407f4907662db58...","0xb95aa460497f3d451c4fa551067cf1aa758262cd5a8dac3dcbb90e7ab1dc6826317b975407eaab977e6f0cc94687a56ccfcc3b174156a350b468b3352ad7a7ac1c","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Signature already used","1"
"TX-0313","2026-05-12T04:00:02.000Z","1778558402","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.01",,"31337",,"0xcc2d722883691f55d4...","0xd87db973558360c715da857cfa28ba0b249a80ca9f86cf8c58d7c2cba09a09e648f9378a96bcef72c8a5a51f62665cb11fa2bd4179ede07deed35dba3c687f541b","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0619","2026-05-12T15:52:26.000Z","1778601146","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0.2","31","31337","1778581741","0xa5a323cedb81921989...","0x10edd5b1f7f035d0f6f3e4082d77735d74e0cceee5d34f7c6e5d7b113cc852532f2452cdf8e42f62952f24d0f64fb176c58948db77236c026f1d601e412be9481c","secure","true","nonce_replay","true","middleware","Middleware blocked: Nonce already used","1"
"TX-0268","2026-05-12T02:54:15.000Z","1778554455","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0.2",,"31337",,"0xdf474ebf66c2a920d1...","0x8b59967b0e9dfc6d619a08f0341b86fe74e52ef8b3604441c849b92eccb8945a5ff4f1b2a6109bb6a2a14b0580b144232a2f9c23a1c756d9f45cd9f2745b4e061b","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0463","2026-05-12T15:37:28.000Z","1778600248","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0.1",,"31337",,"0x86956e1668b117d17c...","0x5d8f3a33654cb13620e726dd113063f26ef2e26a78bfd6f5846fdca4b806a5fe75201f5061d7d0af1242e3504291e33f89a72ee693f4824a0028695143ed71f71c","vulnerable","true","signature_replay","true","middleware","Middleware blocked: Signature already used","1"
"TX-0284","2026-05-12T05:42:30.000Z","1778564550","0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.5",,"31337",,"0xdbd4604df8591517d7...","0x99cf08714e01b68b0480d2fef582ec715c87c42c8ad0ca6ec4c96b76dfcf63300b6d239b7c3e2509f9f9f5796c5902c7613daccb1b0436fe4aff57797c2f388b1b","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0214","2026-05-11T18:40:02.000Z","1778524802","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.01",,"31337",,"0xe5644c0f486b019afa...","0x07eb897edbcf875eea11408ac30077988f515e907bb359306c65144c038006a34698a746a74a4cf029a2b99afa3011f672cb4871e152ca59a2641fa023416a081c","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0277","2026-05-11T23:26:24.000Z","1778541984","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0.01","59","31337","1778545584","0xfc0c3ac02bb9e52a0d...","0xd052c926c4a248cd2d6e866e9072b5a285023e742780b0a7ea3436160f4b2c6a764fe17340df779bb3b8688e9868bb40c3c527b4a38939ca8b6dc47ddbdb7c5f1c","secure","false","none","false","none","Legitimate transaction","0"
"TX-0304","2026-05-12T01:20:39.000Z","1778548839","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0.2","61","31337","1778552439","0xe6da9e567537c16c58...","0x759afce43a2ea8ce8aeafe2d95836356891bd7238bdacc07ea905a5273ab2ce235aac703979ef6fdab2dc6f4956bbac8b2f23b00414a24a7f4658396faa36f351c","secure","false","none","false","none","Legitimate transaction","0"
"TX-0145","2026-05-11T23:27:46.000Z","1778542066","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0x90F79bf6EB2c4f870365E785982E1f101E93b906","1.0","25","31337","1778545666","0x3fabba33906a3b32d6...","0x94f2ab032182721b10beff029265cf13ae890f271d3e24c99ad6490fd9af5c1e03d007f42ad5644336975502afce2c61ead6788d48eeffca11c8c65fc35404951b","secure","false","none","false","none","Legitimate transaction","0"
"TX-0562","2026-05-12T15:36:45.000Z","1778600205","0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","2.0","40","31337","1778560811","0x14a9fca1e65b81c1b9...","0xd3fcc786ca247e903e8e8f8c7da898251fb196e5e852f6f79b8ab2f4da8c18a824a529168ac583060d0102af29e21371ac0ee7dee239a3f0099a9d39943c335c1b","secure","true","nonce_replay","true","middleware","Middleware blocked: Nonce already used","1"
"TX-0292","2026-05-11T16:04:51.000Z","1778515491","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266","0.05",,"31337",,"0x0c97834b7f8d572fb3...","0x0c285c66346e5f35a7b0452c19cb4818c884d0fc5d698f23bffa64c7dcb231e40ac356b1acc0f8ce49ae9b6357fd8a3584b44aa75a60bc99c2d0a1fa9dbe85a81b","vulnerable","false","none","false","none","Legitimate transaction","0"
"TX-0538","2026-05-12T15:52:53.000Z","1778601173","0x90F79bf6EB2c4f870365E785982E1f101E93b906","0x70997970C51812dc3A010C7d01b50e0d17dc79C8","2.0",,"31337",,"0xd6a69733ee1afbd1b7...","0x6817165df19594fefa22c015c4ecdd926fbb14fca878f9964a82a95ea9b39e335ad769767a746c425fcd9fd029c8de9f1b8ef8aaa5f06f6bdab98d18641f40821b","vulnerable","true","signature_replay","false","none","ATTACK SUCCEEDED — Vulnerable contract has no replay protection","1"
